domain	utterance	semantic_parse
weather	Please provide locations within 25 miles in the city center.	[IN:GET_LOCATION Please provide locations within [SL:SEARCH_RADIUS 25 miles ] [SL:LOCATION_MODIFIER in the city center ] . ]
weather	Can you identify the location 20 meters in a rural area?	[IN:GET_LOCATION Can you identify the location [SL:SEARCH_RADIUS 20 meters ] [SL:LOCATION_MODIFIER in a rural area ] ? ]
weather	I wonder about the sunset timing at 1373 Marvel Heights, especially on clear days.	[IN:GET_SUNSET I wonder about the sunset timing at [SL:LOCATION 1373 Marvel Heights ] , especially on clear days . ]
weather	What's the humid temperature in Rankine?	[IN:GET_WEATHER What s the [SL:WEATHER_ATTRIBUTE humid ] temperature in [SL:WEATHER_TEMPERATURE_UNIT Rankine ] ? ]
weather	When does the sun set at 90 Clinton Freeway?	[IN:GET_SUNSET When does the sun set at [SL:LOCATION 90 Clinton Freeway ] ? ]
weather	Could you check if it was humid at 196 Paulding Annex on 1976-06-20 00:51:13.805736 in Kelvin?	[IN:GET_WEATHER Could you check if it was [SL:WEATHER_ATTRIBUTE humid ] at [SL:LOCATION 196 Paulding Annex ] on [SL:DATE_TIME 1976-06-20 00 : 51 : 13.805736 ] in [SL:WEATHER_TEMPERATURE_UNIT Kelvin ] ? ]
weather	I'm curious about the exact sunrise time at 940 Amber Shore on 1983-05-06 13:28:34.259942.	[IN:GET_SUNRISE I m curious about the exact sunrise time at [SL:LOCATION 940 Amber Shore ] on [SL:DATE_TIME 1983-05-06 13 : 28 : 34.259942 ] . ]
weather	Given the cloudy weather, what time will the sunrise be in 843 Langton Canyon?	[IN:GET_SUNRISE Given the [SL:WEATHER cloudy ] weather, what time will the sunrise be in [SL:LOCATION 843 Langton Canyon ] ? ]
weather	Can you tell me if 468 South Van Ness Trail is sunny?	[IN:GET_WEATHER Can you tell me if [SL:LOCATION 468 South Van Ness Trail ] is [SL:WEATHER sunny ] ? ]
weather	Where is downtown Sydney within 5 kilometers?	[IN:GET_LOCATION Where is [SL:LOCATION_MODIFIER downtown ] [SL:LOCATION_USER Sydney ] within [SL:SEARCH_RADIUS 5 kilometers ] ? ]
weather	I wonder if there are spots at the park within 100 kilometers of Cape Town.	[IN:GET_LOCATION I wonder if there are spots [SL:LOCATION_MODIFIER at the park ] within [SL:SEARCH_RADIUS 100 kilometers ] of [SL:LOCATION_USER Cape Town ] . ]
weather	Could you tell me when the sunset is at 512 Sierra Boulevard?	[IN:GET_SUNSET Could you tell me when the sunset is at [SL:LOCATION 512 Sierra Boulevard ] ? ]
weather	I'm curious about the sunset at 315 Wilder Lodge on 2011-03-09 08:19:52.572211.	[IN:GET_SUNSET I m curious about the sunset at [SL:LOCATION 315 Wilder Lodge ] on [SL:DATE_TIME 2011-03-09 08 : 19 : 52.572211 ] . ]
weather	I'd like to know the sunrise time at 804 La Grande Highway in this humid weather.	[IN:GET_SUNRISE I d like to know the sunrise time at [SL:LOCATION 804 La Grande Highway ] in this [SL:WEATHER humid ] weather . ]
weather	Can we find it 10 kilometers close to the park?	[IN:GET_LOCATION Can we find it [SL:SEARCH_RADIUS 10 kilometers ] [SL:LOCATION_MODIFIER close to the park ] ? ]
weather	Is it windy and cold in Rankine?	[IN:GET_WEATHER Is it [SL:WEATHER_ATTRIBUTE windy ] and [SL:WEATHER cold ] in [SL:WEATHER_TEMPERATURE_UNIT Rankine ] ? ]
weather	Where is Tokyo by the river?	[IN:GET_LOCATION Where is [SL:LOCATION_USER Tokyo ] [SL:LOCATION_MODIFIER by the river ] ? ]
weather	I wonder when the sun sets at 1235 Greenview Court this evening.	[IN:GET_SUNSET I wonder when the sun sets at [SL:LOCATION 1235 Greenview Court ] this evening . ]
weather	Is the location downtown?	[IN:GET_LOCATION Is the location [SL:LOCATION_MODIFIER downtown ] ? ]
weather	I would like to know the sunset for 742 Fowler Bayou on 2024-07-04 03:18:56.957386.	[IN:GET_SUNSET I would like to know the sunset for [SL:LOCATION 742 Fowler Bayou ] on [SL:DATE_TIME 2024-07-04 03 : 18 : 56.957386 ] . ]
weather	Is it stormy at 239 Channel Pike?	[IN:GET_WEATHER Is it [SL:WEATHER_ATTRIBUTE stormy ] at [SL:LOCATION 239 Channel Pike ] ? ]
weather	Could you check if it's overcast at 511 Birchwood Mall?	[IN:GET_WEATHER Could you check if it s [SL:WEATHER_ATTRIBUTE overcast ] at [SL:LOCATION 511 Birchwood Mall ] ? ]
weather	Could you tell me sunset in foggy 732 Lupine Cove?	[IN:GET_SUNSET Could you tell me sunset in [SL:WEATHER foggy ] [SL:LOCATION 732 Lupine Cove ] ? ]
weather	I would like to know the sunset at 663 Ozbourn Arcade on 2023-06-19 12:11:55.602939.	[IN:GET_SUNSET I would like to know the sunset at [SL:LOCATION 663 Ozbourn Arcade ] on [SL:DATE_TIME 2023-06-19 12 : 11 : 55.602939 ] . ]
weather	Could you please provide the sunrise time at 136 Montecito Viaduct on a cold day?	[IN:GET_SUNRISE Could you please provide the sunrise time at [SL:LOCATION 136 Montecito Viaduct ] on a [SL:WEATHER cold ] day ? ]
weather	What's the weather at 584 Marsily Path?	[IN:GET_WEATHER What s the weather at [SL:LOCATION 584 Marsily Path ] ? ]
weather	I'm curious about the windy conditions in Le Chatelier near 977 Juri Ferry.	[IN:GET_WEATHER I m curious about the [SL:WEATHER windy ] conditions in [SL:WEATHER_TEMPERATURE_UNIT Le Chatelier ] near [SL:LOCATION 977 Juri Ferry ] . ]
weather	What is the foggy weather like at 96 Oak Grove Expressway in Rankine?	[IN:GET_WEATHER What is the [SL:WEATHER_ATTRIBUTE foggy ] weather like at [SL:LOCATION 96 Oak Grove Expressway ] in [SL:WEATHER_TEMPERATURE_UNIT Rankine ] ? ]
weather	What time is sunrise at 403 Manor Avenue?	[IN:GET_SUNRISE What time is sunrise at [SL:LOCATION 403 Manor Avenue ] ? ]
weather	Considering the cloudy weather, what’s sunset at 1140 Lenox Arcade?	[IN:GET_SUNSET Considering the [SL:WEATHER cloudy ] weather, what s sunset at [SL:LOCATION 1140 Lenox Arcade ] ? ]
weather	I need to know the sunset at 174 Berry Walk on 2003-10-13 10:37:53.691389.	[IN:GET_SUNSET I need to know the sunset at [SL:LOCATION 174 Berry Walk ] on [SL:DATE_TIME 2003-10-13 10 : 37 : 53.691389 ] . ]
weather	Could you find out the sunset time at sunny 1223 Alert Route, please?	[IN:GET_SUNSET Could you find out the sunset time at [SL:WEATHER sunny ] [SL:LOCATION 1223 Alert Route ] , please ? ]
weather	Can you tell me the sunrise time for 728 West Clay Stravenue?	[IN:GET_SUNRISE Can you tell me the sunrise time for [SL:LOCATION 728 West Clay Stravenue ] ? ]
weather	What time is sunset at 246 Camp Ferry?	[IN:GET_SUNSET What time is sunset at [SL:LOCATION 246 Camp Ferry ] ? ]
weather	Given the rainy weather, what is sunset time at 588 Legion Of Honor Center?	[IN:GET_SUNSET Given the [SL:WEATHER rainy ] weather, what is sunset time at [SL:LOCATION 588 Legion Of Honor Center ] ? ]
weather	I would like to know the sunset time at 1204 Thrift Plaza, please.	[IN:GET_SUNSET I would like to know the sunset time at [SL:LOCATION 1204 Thrift Plaza ] , please . ]
weather	Could you tell me if it's cold at 656 Peninsula Alley during sunset?	[IN:GET_SUNSET Could you tell me if it s [SL:WEATHER cold ] at [SL:LOCATION 656 Peninsula Alley ] during sunset ? ]
weather	What time is sunset at 1314 Romolo Parkway?	[IN:GET_SUNSET What time is sunset at [SL:LOCATION 1314 Romolo Parkway ] ? ]
weather	Is the weather stormy and windy?	[IN:GET_WEATHER Is the weather [SL:WEATHER_ATTRIBUTE stormy ] and [SL:WEATHER windy ] ? ]
weather	What time is sunset at 38 Oshaughnessy Estate?	[IN:GET_SUNSET What time is sunset at [SL:LOCATION 38 Oshaughnessy Estate ] ? ]
weather	I wonder how the weather is at 337 Hollywood Field today.	[IN:GET_WEATHER I wonder how the weather is at [SL:LOCATION 337 Hollywood Field ] today . ]
weather	I wonder when sunset occurs at 990 Dedman Cove foggy weather.	[IN:GET_SUNSET I wonder when sunset occurs at [SL:LOCATION 990 Dedman Cove ] [SL:WEATHER foggy ] weather . ]
weather	With the weather being cloudy, what time is sunrise at 663 Campus Ferry?	[IN:GET_SUNRISE With the weather being [SL:WEATHER cloudy ] , what time is sunrise at [SL:LOCATION 663 Campus Ferry ] ? ]
weather	Is the weather hot or snowing?	[IN:GET_WEATHER Is the weather [SL:WEATHER_ATTRIBUTE hot ] or [SL:WEATHER snow ] ing ? ]
weather	Please search for locations in Tokyo, up to 15 miles away.	[IN:GET_LOCATION Please search for locations in [SL:LOCATION_USER Tokyo ] , up to [SL:SEARCH_RADIUS 15 miles ] away . ]
weather	I would like to know the sunrise time at 226 Torney Junction on 2000-06-02 02:50:34.594323.	[IN:GET_SUNRISE I would like to know the sunrise time at [SL:LOCATION 226 Torney Junction ] on [SL:DATE_TIME 2000-06-02 02 : 50 : 34.594323 ] . ]
weather	We should check the sunset at 231 Holladay Mews even with heavy snowfall.	[IN:GET_SUNSET We should check the sunset at [SL:LOCATION 231 Holladay Mews ] even with [SL:WEATHER heavy snowfall ] . ]
weather	What places are located within 200 meters of Los Angeles?	[IN:GET_LOCATION What places are located within [SL:SEARCH_RADIUS 200 meters ] of [SL:LOCATION_USER Los Angeles ] ? ]
weather	It's rainy at 1135 Patterson Trail; when is sunset?	[IN:GET_SUNSET It s [SL:WEATHER rainy ] at [SL:LOCATION 1135 Patterson Trail ] ; when is sunset ? ]
weather	Please check if any locations are in Beijing, within a 1 mile radius.	[IN:GET_LOCATION Please check if any locations are in [SL:LOCATION_USER Beijing ] , within a [SL:SEARCH_RADIUS 1 mile ] radius . ]
weather	In both overcast and sunny conditions, is it Rankine?	[IN:GET_WEATHER In both [SL:WEATHER_ATTRIBUTE overcast ] and [SL:WEATHER sunny ] conditions, is it [SL:WEATHER_TEMPERATURE_UNIT Rankine ] ? ]
weather	Can you tell me if it's drizzly at 285 Welsh Parkway in Celsius?	[IN:GET_WEATHER Can you tell me if it s [SL:WEATHER_ATTRIBUTE drizzly ] at [SL:LOCATION 285 Welsh Parkway ] in [SL:WEATHER_TEMPERATURE_UNIT Celsius ] ? ]
weather	I'm curious about the sunrise at 1178 Auto Street on 2016-10-09 01:22:37.756504.	[IN:GET_SUNRISE I m curious about the sunrise at [SL:LOCATION 1178 Auto Street ] on [SL:DATE_TIME 2016-10-09 01 : 22 : 37.756504 ] . ]
weather	Can you find Rio de Janeiro within 2 kilometers?	[IN:GET_LOCATION Can you find [SL:LOCATION_USER Rio de Janeiro ] within [SL:SEARCH_RADIUS 2 kilometers ] ? ]
weather	Please check if anything is in Berlin at the beach, within a radius of 5 kilometers.	[IN:GET_LOCATION Please check if anything is in [SL:LOCATION_USER Berlin ] [SL:LOCATION_MODIFIER at the beach ] , within a radius of [SL:SEARCH_RADIUS 5 kilometers ] . ]
weather	Could you tell me if it's chilly in Newton today?	[IN:GET_WEATHER Could you tell me if it s [SL:WEATHER_ATTRIBUTE chilly ] in [SL:WEATHER_TEMPERATURE_UNIT Newton ] today ? ]
weather	I'm curious about the sunset time at 81 Peninsula Mews today.	[IN:GET_SUNSET I m curious about the sunset time at [SL:LOCATION 81 Peninsula Mews ] today . ]
weather	I wonder if you are in Toronto at the beach.	[IN:GET_LOCATION I wonder if you are in [SL:LOCATION_USER Toronto ] [SL:LOCATION_MODIFIER at the beach ] . ]
weather	I would like to know the sunrise time at 74 Starview Bridge on 1988-05-09 15:04:15.508308.	[IN:GET_SUNRISE I would like to know the sunrise time at [SL:LOCATION 74 Starview Bridge ] on [SL:DATE_TIME 1988-05-09 15 : 04 : 15.508308 ] . ]
weather	Considering the foggy weather, what time will sunset occur at 369 Lydia Bridge on 2010-03-03 02:01:56.576192?	[IN:GET_SUNSET Considering the [SL:WEATHER foggy ] weather, what time will sunset occur at [SL:LOCATION 369 Lydia Bridge ] on [SL:DATE_TIME 2010-03-03 02 : 01 : 56.576192 ] ? ]
weather	Where is the location within 40 kilometers?	[IN:GET_LOCATION Where is the location within [SL:SEARCH_RADIUS 40 kilometers ] ? ]
weather	What is the stormy weather at 890 Lyndhurst Plaza in Fahrenheit?	[IN:GET_WEATHER What is the [SL:WEATHER_ATTRIBUTE stormy ] weather at [SL:LOCATION 890 Lyndhurst Plaza ] in [SL:WEATHER_TEMPERATURE_UNIT Fahrenheit ] ? ]
weather	I wonder what is in Berlin in the city center.	[IN:GET_LOCATION I wonder what is in [SL:LOCATION_USER Berlin ] [SL:LOCATION_MODIFIER in the city center ] . ]
weather	I'm looking for a location in Sydney, 10 miles at the park.	[IN:GET_LOCATION I m looking for a location in [SL:LOCATION_USER Sydney ] , [SL:SEARCH_RADIUS 10 miles ] [SL:LOCATION_MODIFIER at the park ] . ]
weather	What was sunset on 1972-12-27 10:48:48.433589?	[IN:GET_SUNSET What was sunset on [SL:DATE_TIME 1972-12-27 10 : 48 : 48.433589 ] ? ]
weather	Is the sunset at 88 Jason Ranch rainy?	[IN:GET_SUNSET Is the sunset at [SL:LOCATION 88 Jason Ranch ] [SL:WEATHER rainy ] ? ]
weather	On 1994-11-14 13:24:05.308306, what time did sunrise occur at 443 Erkson Point?	[IN:GET_SUNRISE On [SL:DATE_TIME 1994-11-14 13 : 24 : 05.308306 ] , what time did sunrise occur at [SL:LOCATION 443 Erkson Point ] ? ]
weather	Could you tell me if it's cold at 683 Newhall Bend in Newton?	[IN:GET_WEATHER Could you tell me if it s [SL:WEATHER cold ] at [SL:LOCATION 683 Newhall Bend ] in [SL:WEATHER_TEMPERATURE_UNIT Newton ] ? ]
weather	Given the rainy weather, what time is sunset at 822 Kingston Trace?	[IN:GET_SUNSET Given the [SL:WEATHER rainy ] weather, what time is sunset at [SL:LOCATION 822 Kingston Trace ] ? ]
weather	I want to know if it's chilly in Rankine.	[IN:GET_WEATHER I want to know if it s [SL:WEATHER_ATTRIBUTE chilly ] in [SL:WEATHER_TEMPERATURE_UNIT Rankine ] . ]
weather	Can you tell me when the sun rises at snowy 897 Rice Circle?	[IN:GET_SUNRISE Can you tell me when the sun rises at [SL:WEATHER snowy ] [SL:LOCATION 897 Rice Circle ] ? ]
weather	I'm curious about the weather conditions at 885 Redwood Loop.	[IN:GET_WEATHER I m curious about the weather conditions at [SL:LOCATION 885 Redwood Loop ] . ]
weather	Can you tell me if 427 Sawyer Creek is overcast?	[IN:GET_WEATHER Can you tell me if [SL:LOCATION 427 Sawyer Creek ] is [SL:WEATHER overcast ] ? ]
weather	I wonder if the weather is both cloudy and windy.	[IN:GET_WEATHER I wonder if the weather is both [SL:WEATHER_ATTRIBUTE cloudy ] and [SL:WEATHER windy ] . ]
weather	Can you find Cape Town 15 miles at the park?	[IN:GET_LOCATION Can you find [SL:LOCATION_USER Cape Town ] [SL:SEARCH_RADIUS 15 miles ] [SL:LOCATION_MODIFIER at the park ] ? ]
weather	What time is sunrise at 1153 Manor Gardens?	[IN:GET_SUNRISE What time is sunrise at [SL:LOCATION 1153 Manor Gardens ] ? ]
weather	I wonder if 205 Villa Street might be cloudy and cold today.	[IN:GET_WEATHER I wonder if [SL:LOCATION 205 Villa Street ] might be [SL:WEATHER_ATTRIBUTE cloudy ] and [SL:WEATHER cold ] today . ]
weather	What time does the sun set at 161 Wallen Lane when the weather is stormy?	[IN:GET_SUNSET What time does the sun set at [SL:LOCATION 161 Wallen Lane ] when the weather is [SL:WEATHER stormy ] ? ]
weather	Is the sunset at 842 Anthony Station windy?	[IN:GET_SUNSET Is the sunset at [SL:LOCATION 842 Anthony Station ] [SL:WEATHER windy ] ? ]
weather	Please search for Paris in the city center, within 1 kilometer.	[IN:GET_LOCATION Please search for [SL:LOCATION_USER Paris ] [SL:LOCATION_MODIFIER in the city center ] , within [SL:SEARCH_RADIUS 1 kilometer ] . ]
weather	Given the thunderstorms, what is sunset time at 1285 Bellair Point?	[IN:GET_SUNSET Given the [SL:WEATHER thunderstorms ] , what is sunset time at [SL:LOCATION 1285 Bellair Point ] ? ]
weather	I wonder when the sunset occurs at 527 Brook Landing on 1997-06-07 12:17:04.253439 when it's snowy.	[IN:GET_SUNSET I wonder when the sunset occurs at [SL:LOCATION 527 Brook Landing ] on [SL:DATE_TIME 1997-06-07 12 : 17 : 04.253439 ] when it s [SL:WEATHER snowy ] . ]
weather	Can you tell me the sunrise time for 52 Attridge Square on a foggy day?	[IN:GET_SUNRISE Can you tell me the sunrise time for [SL:LOCATION 52 Attridge Square ] on a [SL:WEATHER foggy ] day ? ]
weather	What time is sunrise at sunny 1366 Bernal Heights Point?	[IN:GET_SUNRISE What time is sunrise at [SL:WEATHER sunny ] [SL:LOCATION 1366 Bernal Heights Point ] ? ]
weather	Can you tell me the cold weather at 600 Fell Access Stravenue?	[IN:GET_WEATHER Can you tell me the [SL:WEATHER cold ] weather at [SL:LOCATION 600 Fell Access Stravenue ] ? ]
weather	I'm curious about the humid weather at 280 Encline Ferry using Newton.	[IN:GET_WEATHER I m curious about the [SL:WEATHER humid ] weather at [SL:LOCATION 280 Encline Ferry ] using [SL:WEATHER_TEMPERATURE_UNIT Newton ] . ]
weather	Please find out the sunset at 1238 Shipley Heights on 2021-05-20 00:37:55.373559.	[IN:GET_SUNSET Please find out the sunset at [SL:LOCATION 1238 Shipley Heights ] on [SL:DATE_TIME 2021-05-20 00 : 37 : 55.373559 ] . ]
weather	When does the sunset occur at 442 India Pike on a sunny day?	[IN:GET_SUNSET When does the sunset occur at [SL:LOCATION 442 India Pike ] on a [SL:WEATHER sunny ] day ? ]
weather	Can you tell me if Delisle is hot?	[IN:GET_WEATHER Can you tell me if [SL:WEATHER_TEMPERATURE_UNIT Delisle ] is [SL:WEATHER_ATTRIBUTE hot ] ? ]
weather	I'm wondering about the sunset time at 975 Kenwood Stravenue on a sunny day.	[IN:GET_SUNSET I m wondering about the sunset time at [SL:LOCATION 975 Kenwood Stravenue ] on a [SL:WEATHER sunny ] day . ]
weather	Given heavy snow, when will sunset occur at 1337 Mccormick Run?	[IN:GET_SUNSET Given [SL:WEATHER heavy snow ] , when will sunset occur at [SL:LOCATION 1337 Mccormick Run ] ? ]
weather	I wonder if it’s cloudy at 1259 Francisco Street today.	[IN:GET_WEATHER I wonder if it s [SL:WEATHER_ATTRIBUTE cloudy ] at [SL:LOCATION 1259 Francisco Street ] today . ]
weather	I'm curious about the sunset time at 849 Mirando Street, especially during summer.	[IN:GET_SUNSET I m curious about the sunset time at [SL:LOCATION 849 Mirando Street ] , especially during summer . ]
weather	Given the foggy weather, what is sunrise at 1231 Lydia Glen?	[IN:GET_SUNRISE Given the [SL:WEATHER foggy ] weather, what is sunrise at [SL:LOCATION 1231 Lydia Glen ] ? ]
weather	What time is sunrise at 1163 Tubbs Run?	[IN:GET_SUNRISE What time is sunrise at [SL:LOCATION 1163 Tubbs Run ] ? ]
weather	I've always wondered about the sunset at 194 Louisburg Hill.	[IN:GET_SUNSET I ve always wondered about the sunset at [SL:LOCATION 194 Louisburg Hill ] . ]
weather	I'm curious about the weather conditions at 1051 Loyola Freeway.	[IN:GET_WEATHER I m curious about the weather conditions at [SL:LOCATION 1051 Loyola Freeway ] . ]
weather	I wonder about the sunrise at 896 Longview Terrace during rainy conditions.	[IN:GET_SUNRISE I wonder about the sunrise at [SL:LOCATION 896 Longview Terrace ] during [SL:WEATHER rainy ] conditions . ]
weather	Please inform me of the sunset time today at 1079 San Leandro Terrace.	[IN:GET_SUNSET Please inform me of the sunset time today at [SL:LOCATION 1079 San Leandro Terrace ] . ]
weather	What is the weather at 45 Martinez Annex?	[IN:GET_WEATHER What is the weather at [SL:LOCATION 45 Martinez Annex ] ? ]
